t,symbol,res,r,velocity,zscore,signal
2026-01-15 13:15:00+00:00,EURUSD=X,WIN,2.5,-0.22922044794284538,-3.122122303403667,1.6527
2026-01-15 13:20:00+00:00,EURUSD=X,WIN,2.5,-0.2725111043218497,-3.5335813127564766,1.8758
2026-01-15 13:25:00+00:00,EURUSD=X,WIN,2.5,-0.32842775679456077,-3.285538824697214,1.7741
2026-01-15 13:30:00+00:00,EURUSD=X,WIN,2.5,-0.33004650980790323,-4.312420343788269,2.132
2026-01-15 13:35:00+00:00,EURUSD=X,WIN,2.5,-0.3754734725886639,-4.316232499862704,2.1502
2026-01-15 13:40:00+00:00,EURUSD=X,WIN,2.5,-0.4074606530645248,-4.271568704984772,2.163
2026-01-15 13:45:00+00:00,EURUSD=X,WIN,2.5,-0.4707741394781295,-4.027121945265552,2.1883
2026-01-15 13:50:00+00:00,EURUSD=X,LOSS,-1.0,-0.509272547294379,-4.1334111544285435,2.2037
2026-01-15 13:55:00+00:00,EURUSD=X,LOSS,-1.0,-0.5630173440077465,-4.022287498133982,2.2252
2026-01-15 14:00:00+00:00,EURUSD=X,LOSS,-1.0,-0.6081053294770348,-3.645084893547854,2.0658
2026-01-15 14:05:00+00:00,EURUSD=X,WIN,2.5,-0.5518608000413938,-2.8124750184458223,1.627
2026-01-15 14:10:00+00:00,EURUSD=X,WIN,2.5,-0.5228176221987634,-2.3754718685472977,1.3969
2026-01-15 14:15:00+00:00,EURUSD=X,WIN,2.5,-0.4615600291726212,-1.989733491733064,1.1795
2026-01-15 14:20:00+00:00,EURUSD=X,WIN,2.5,-0.42638610604219807,-2.044076210266334,1.1926
2026-01-15 14:25:00+00:00,EURUSD=X,WIN,2.5,-0.40108392835710877,-2.0927817519438134,1.2068
2026-01-15 14:30:00+00:00,EURUSD=X,WIN,2.5,-0.347742091363128,-2.3780141207576024,1.3281
2026-01-15 14:35:00+00:00,EURUSD=X,WIN,2.5,-0.33805849339903044,-2.2592841118591784,1.2649
2026-01-15 14:40:00+00:00,EURUSD=X,LOSS,-1.0,-0.3146430927554063,-2.8374521077216306,1.5446
2026-01-15 14:45:00+00:00,EURUSD=X,LOSS,-1.0,-0.2741869765578568,-2.2285782024490683,1.224
2026-01-15 14:50:00+00:00,EURUSD=X,LOSS,-1.0,-0.238959476320684,-2.1240519713127877,1.1576
2026-01-15 14:55:00+00:00,EURUSD=X,LOSS,-1.0,-0.2145935025808322,-2.029111854480698,1.1004
2026-01-16 06:45:00+00:00,EURUSD=X,LOSS,-1.0,-0.2077136306388465,-2.184858036579617,1.1755
2026-01-16 10:35:00+00:00,EURUSD=X,WIN,2.5,0.019400233849774,2.6448971623351594,1.3302
2026-01-16 10:40:00+00:00,EURUSD=X,WIN,2.5,0.04088699518990653,2.5173515418901657,1.275
2026-01-16 11:10:00+00:00,EURUSD=X,WIN,2.5,0.17386065808019566,2.58297133820504,1.361
2026-01-16 11:15:00+00:00,EURUSD=X,LOSS,-1.0,0.2053866231397963,3.3752017576676123,1.7698
2026-01-16 11:20:00+00:00,EURUSD=X,LOSS,-1.0,0.2510665982516023,3.1224752116153085,1.6617
2026-01-16 11:25:00+00:00,EURUSD=X,LOSS,-1.0,0.29126346818141235,2.90578706935856,1.5694
2026-01-16 11:30:00+00:00,EURUSD=X,LOSS,-1.0,0.30981625216868297,3.1044660143105256,1.6762
2026-01-16 11:35:00+00:00,EURUSD=X,LOSS,-1.0,0.30436541179030013,2.529952607687554,1.3867
2026-01-16 11:40:00+00:00,EURUSD=X,LOSS,-1.0,0.31078033486245493,2.4136950547018676,1.3312
2026-01-16 11:45:00+00:00,EURUSD=X,LOSS,-1.0,0.30306247048712154,2.9994547153089517,1.621
2026-01-16 11:50:00+00:00,EURUSD=X,LOSS,-1.0,0.2777961173698642,2.1280500488751883,1.1751
2026-01-16 12:00:00+00:00,EURUSD=X,LOSS,-1.0,0.2119218061201655,2.302663725535787,1.2361
2026-01-16 12:05:00+00:00,EURUSD=X,LOSS,-1.0,0.2079097839586334,2.187736998833613,1.177
2026-01-16 15:05:00+00:00,EURUSD=X,LOSS,-1.0,0.038217265107809525,2.306268292296868,1.1684
2026-01-16 15:25:00+00:00,EURUSD=X,WIN,2.5,-0.004146154512164889,-2.6414600489314157,1.3224
2026-01-16 15:30:00+00:00,EURUSD=X,WIN,2.5,-0.06532130089167384,-3.0680328519117963,1.5601
2026-01-16 15:35:00+00:00,EURUSD=X,WIN,2.5,-0.12378384761984104,-4.108848343566168,2.0495
2026-01-16 15:40:00+00:00,EURUSD=X,LOSS,-1.0,-0.20344070947906912,-4.909899168737323,2.0814
2026-01-16 15:45:00+00:00,EURUSD=X,LOSS,-1.0,-0.24708614648227764,-3.3937248370925395,1.7957
2026-01-16 15:50:00+00:00,EURUSD=X,LOSS,-1.0,-0.29564649233394735,-3.32667660875028,1.7816
2026-01-16 15:55:00+00:00,EURUSD=X,LOSS,-1.0,-0.3508381561660119,-2.9066351084229627,1.5937
2026-01-16 16:00:00+00:00,EURUSD=X,WIN,2.5,-0.35778516175941805,-2.002704513840145,1.1445
2026-01-16 16:15:00+00:00,EURUSD=X,LOSS,-1.0,-0.35459702115202424,-1.9974706479739324,1.1406
2026-01-19 00:00:00+00:00,EURUSD=X,LOSS,-1.0,0.07386303910612581,2.362215934835321,1.2107
2026-01-19 00:20:00+00:00,EURUSD=X,WIN,2.5,0.23215375246613856,2.078363586668175,1.132
2026-01-19 00:25:00+00:00,EURUSD=X,WIN,2.5,0.287311315032479,2.6397005257996358,1.4348
2026-01-19 00:30:00+00:00,EURUSD=X,WIN,2.5,0.33835703937765,2.8205267304654034,1.5456
2026-01-19 00:35:00+00:00,EURUSD=X,LOSS,-1.0,0.3948289715171369,3.229600011157324,1.7727
2026-01-19 00:40:00+00:00,EURUSD=X,LOSS,-1.0,0.4650039552028596,3.549984137357263,1.961
2026-01-19 00:45:00+00:00,EURUSD=X,LOSS,-1.0,0.513328619632645,2.9135130948133527,1.6621
2026-01-19 00:50:00+00:00,EURUSD=X,LOSS,-1.0,0.5608466584357518,2.643169886210847,1.5459
2026-01-19 00:55:00+00:00,EURUSD=X,LOSS,-1.0,0.6028377686015648,2.536047725005657,1.5092
2026-01-19 01:00:00+00:00,EURUSD=X,LOSS,-1.0,0.6275254406496052,2.3109076787252327,1.4065
2026-01-19 01:05:00+00:00,EURUSD=X,LOSS,-1.0,0.59412317767779,1.9873261745730164,1.2313
2026-01-19 01:10:00+00:00,EURUSD=X,LOSS,-1.0,0.5804416108587994,1.7744474358507443,1.1194
2026-01-19 01:15:00+00:00,EURUSD=X,LOSS,-1.0,0.5126604778330215,1.809021825065795,1.1096
2026-01-19 14:45:00+00:00,EURUSD=X,LOSS,-1.0,0.12148735276987661,2.6277096429004887,1.3624
2026-01-19 14:50:00+00:00,EURUSD=X,LOSS,-1.0,0.14309394519199511,2.258849721690121,1.1867
2026-01-19 14:55:00+00:00,EURUSD=X,LOSS,-1.0,0.17020654485338962,2.154510606880608,1.1453
2026-01-19 15:00:00+00:00,EURUSD=X,LOSS,-1.0,0.184024054951102,2.0580671259828356,1.1026
2026-01-19 22:45:00+00:00,EURUSD=X,LOSS,-1.0,0.12756303796673954,2.2194527509227937,1.1608
2026-01-20 00:05:00+00:00,EURUSD=X,WIN,2.5,-0.3701187574190992,-1.9123045046092435,1.1042
2026-01-20 00:10:00+00:00,EURUSD=X,LOSS,-1.0,-0.3916986123674763,-2.3256295245512835,1.3195
2026-01-20 00:30:00+00:00,EURUSD=X,LOSS,-1.0,-0.2650288589794221,-2.0390633738149915,1.1255
2026-01-20 00:40:00+00:00,EURUSD=X,LOSS,-1.0,-0.26873706762008487,-2.2036293435539376,1.2093
2026-01-20 03:15:00+00:00,EURUSD=X,WIN,2.5,0.2289615923679425,2.043492590196485,1.1133
2026-01-20 03:20:00+00:00,EURUSD=X,WIN,2.5,0.22971513514428366,3.052333251709106,1.6181
2026-01-20 03:25:00+00:00,EURUSD=X,WIN,2.5,0.26144480061865616,3.8387345398484127,2.0239
2026-01-20 03:30:00+00:00,EURUSD=X,WIN,2.5,0.31553916983044894,3.5442391553356476,1.8983
2026-01-20 03:35:00+00:00,EURUSD=X,WIN,2.5,0.3810356788006718,3.2955170753705625,1.8002
2026-01-20 03:40:00+00:00,EURUSD=X,WIN,2.5,0.41737998555017647,3.081584147785569,1.7077
2026-01-20 03:45:00+00:00,EURUSD=X,WIN,2.5,0.453782397433203,2.894862055196469,1.6289
2026-01-20 03:50:00+00:00,EURUSD=X,WIN,2.5,0.47951326309304854,2.729926261907644,1.5568
2026-01-20 03:55:00+00:00,EURUSD=X,WIN,2.5,0.48241914182310985,2.5804856230022386,1.4832
2026-01-20 04:00:00+00:00,EURUSD=X,WIN,2.5,0.48302614601348265,2.446446553642991,1.4164
2026-01-20 04:05:00+00:00,EURUSD=X,WIN,2.5,0.5048007543155967,2.5586134244709235,1.4812
2026-01-20 04:10:00+00:00,EURUSD=X,WIN,2.5,0.5032630442868525,2.4244344235009634,1.4135
2026-01-20 04:15:00+00:00,EURUSD=X,WIN,2.5,0.5296842902908945,2.303813590562518,1.3638
2026-01-20 04:20:00+00:00,EURUSD=X,WIN,2.5,0.5366338328372688,2.4069038171025006,1.4181
2026-01-20 04:25:00+00:00,EURUSD=X,LOSS,-1.0,0.5232213347314721,2.692183214670317,1.5554
2026-01-20 04:30:00+00:00,EURUSD=X,LOSS,-1.0,0.5148382336450249,2.5401825341073914,1.476
2026-01-20 04:35:00+00:00,EURUSD=X,LOSS,-1.0,0.4896879039934088,2.4055207879171676,1.3986
2026-01-20 04:40:00+00:00,EURUSD=X,WIN,2.5,0.39882014539025773,2.101005322529872,1.21
2026-01-20 04:45:00+00:00,EURUSD=X,WIN,2.5,0.34384300562676406,2.008023803627477,1.1415
2026-01-20 04:50:00+00:00,EURUSD=X,WIN,2.5,0.2923360206424382,2.274247646182502,1.2541
2026-01-20 04:55:00+00:00,EURUSD=X,WIN,2.5,0.2543011759635417,2.332579471120444,1.268
2026-01-20 05:00:00+00:00,EURUSD=X,WIN,2.5,0.26376699688199684,2.3782349765840824,1.2946
2026-01-20 05:05:00+00:00,EURUSD=X,WIN,2.5,0.30870854749497717,2.4124785017194776,1.3297
2026-01-20 05:10:00+00:00,EURUSD=X,LOSS,-1.0,0.34096420675287237,2.7306830332672423,1.5017
2026-01-20 05:15:00+00:00,EURUSD=X,LOSS,-1.0,0.3575826086003618,2.281090267129224,1.2836
2026-01-20 07:30:00+00:00,EURUSD=X,WIN,2.5,0.21802730904539455,2.3420574495062576,1.2582
2026-01-20 07:35:00+00:00,EURUSD=X,WIN,2.5,0.29425623194702893,2.418279376002345,1.3268
2026-01-20 07:40:00+00:00,EURUSD=X,WIN,2.5,0.3487001247588228,2.3876663867603094,1.3333
2026-01-20 07:45:00+00:00,EURUSD=X,WIN,2.5,0.4022623657665109,2.1791324360826843,1.2505
2026-01-20 07:50:00+00:00,EURUSD=X,WIN,2.5,0.45858909457039687,1.993085257496846,1.18
2026-01-20 07:55:00+00:00,EURUSD=X,WIN,2.5,0.5044807646497884,1.9988021893452272,1.2012
2026-01-20 08:00:00+00:00,EURUSD=X,WIN,2.5,0.5291080101241051,2.0883853525759446,1.2558
2026-01-20 08:05:00+00:00,EURUSD=X,WIN,2.5,0.5428247260031616,2.2448300623162813,1.3395
2026-01-20 08:10:00+00:00,EURUSD=X,LOSS,-1.0,0.5934014779371684,2.301232331294396,1.388
2026-01-20 08:15:00+00:00,EURUSD=X,WIN,2.5,0.6061710112651579,2.1176930868074493,1.3013
2026-01-20 08:20:00+00:00,EURUSD=X,WIN,2.5,0.5720538309738579,1.8784091616016707,1.168
2026-01-20 08:25:00+00:00,EURUSD=X,WIN,2.5,0.5645375010830563,1.9633330062967078,1.2075
2026-01-20 08:30:00+00:00,EURUSD=X,WIN,2.5,0.5070353274806229,2.401684930958128,1.4037
2026-01-20 08:35:00+00:00,EURUSD=X,WIN,2.5,0.5235387175892154,2.3576065082248423,1.3882
2026-01-20 08:40:00+00:00,EURUSD=X,WIN,2.5,0.5040673958564639,2.248849988571979,1.3261
2026-01-20 08:45:00+00:00,EURUSD=X,WIN,2.5,0.47670302877257154,2.285385699164131,1.3334
2026-01-20 08:50:00+00:00,EURUSD=X,WIN,2.5,0.4543629881155647,2.3807963653212387,1.3721
2026-01-20 08:55:00+00:00,EURUSD=X,WIN,2.5,0.43647440391195313,2.3366382324011896,1.3429
2026-01-20 09:00:00+00:00,EURUSD=X,WIN,2.5,0.4530260885813568,2.3584158259661794,1.3604
2026-01-20 09:05:00+00:00,EURUSD=X,WIN,2.5,0.42279041659731964,2.431201585243667,1.3847
2026-01-20 09:10:00+00:00,EURUSD=X,WIN,2.5,0.41510222972666294,2.147303112329883,1.2397
2026-01-20 09:15:00+00:00,EURUSD=X,WIN,2.5,0.43928780882219326,2.0004374338471327,1.1759
2026-01-20 09:20:00+00:00,EURUSD=X,WIN,2.5,0.43795156472474006,2.0341631375112548,1.1923
2026-01-20 09:25:00+00:00,EURUSD=X,WIN,2.5,0.4504054556796649,2.0626954015632855,1.2115
2026-01-20 09:30:00+00:00,EURUSD=X,LOSS,-1.0,0.42964874753953847,2.139484380080117,1.2416
2026-01-20 09:35:00+00:00,EURUSD=X,LOSS,-1.0,0.42528386742546775,2.1018614662536454,1.221
2026-01-20 09:40:00+00:00,EURUSD=X,LOSS,-1.0,0.42178397447456,1.9661008071442447,1.1518
2026-01-20 16:55:00+00:00,EURUSD=X,LOSS,-1.0,0.0843457732239886,2.207264169291411,1.1374
2026-01-20 17:00:00+00:00,EURUSD=X,LOSS,-1.0,0.0964903177315492,2.5328150708612185,1.305
2026-01-20 17:05:00+00:00,EURUSD=X,LOSS,-1.0,0.10323383883352089,2.364847486537398,1.2237
2026-01-20 17:10:00+00:00,EURUSD=X,LOSS,-1.0,0.09918517539013418,2.35271928140579,1.216
2026-01-20 17:15:00+00:00,EURUSD=X,LOSS,-1.0,0.10225739922746573,2.3190812251004815,1.2004
2026-01-21 03:20:00+00:00,EURUSD=X,LOSS,-1.0,-0.20718126738835738,-2.2150498592692145,1.1904
2026-01-21 03:25:00+00:00,EURUSD=X,LOSS,-1.0,-0.26003749385973146,-2.4041791116325366,1.3061
2026-01-21 03:30:00+00:00,EURUSD=X,LOSS,-1.0,-0.3051653234108205,-2.3042546616483635,1.2742
2026-01-21 03:35:00+00:00,EURUSD=X,LOSS,-1.0,-0.3375683545743934,-1.9499464881634576,1.11
2026-01-21 08:35:00+00:00,EURUSD=X,LOSS,-1.0,-0.1919653592784118,-2.121913190533971,1.1377
2026-01-21 12:30:00+00:00,EURUSD=X,WIN,2.5,0.36834479266930725,2.251069304320481,1.2729
2026-01-21 12:35:00+00:00,EURUSD=X,WIN,2.5,0.4069531536371472,2.3574950913620745,1.3415
2026-01-21 12:40:00+00:00,EURUSD=X,WIN,2.5,0.4415727408802469,2.442702253167978,1.398
2026-01-21 12:45:00+00:00,EURUSD=X,WIN,2.5,0.4791602409274356,2.5096625427845454,1.4465
2026-01-21 12:50:00+00:00,EURUSD=X,WIN,2.5,0.49085119053004606,2.7394007849074677,1.566
2026-01-21 12:55:00+00:00,EURUSD=X,WIN,2.5,0.5137016341282544,2.582314483991248,1.4966
2026-01-21 13:00:00+00:00,EURUSD=X,WIN,2.5,0.5087780630485975,2.2721791465295875,1.3396
2026-01-21 13:05:00+00:00,EURUSD=X,LOSS,-1.0,0.4996637043140446,2.80715196357144,1.6034
2026-01-21 13:10:00+00:00,EURUSD=X,LOSS,-1.0,0.4761651002271817,2.328300238300486,1.3546
2026-01-21 13:15:00+00:00,EURUSD=X,WIN,2.5,0.4748653808042925,1.9051845464384636,1.1425
2026-01-21 13:50:00+00:00,EURUSD=X,LOSS,-1.0,0.18780571591095627,2.313874648793375,1.2321
2026-01-21 16:20:00+00:00,EURUSD=X,LOSS,-1.0,-0.31340195573217344,-2.0508301160631675,1.1508
2026-01-21 19:25:00+00:00,EURUSD=X,LOSS,-1.0,-0.09081788065556001,-2.146967612297161,1.1098
2026-01-22 09:20:00+00:00,EURUSD=X,LOSS,-1.0,-0.012241578059951961,2.3159472962478036,1.1531
2026-01-22 11:05:00+00:00,EURUSD=X,LOSS,-1.0,-0.0007986883854276561,2.566831713317411,1.2831
2026-01-22 11:10:00+00:00,EURUSD=X,LOSS,-1.0,0.046312297395243444,2.4440914290036297,1.2406
2026-01-22 11:25:00+00:00,EURUSD=X,WIN,2.5,0.11678488270584275,2.327916365639205,1.2107
2026-01-22 11:30:00+00:00,EURUSD=X,WIN,2.5,0.1550670615360022,3.0048023654812392,1.5644
2026-01-22 11:35:00+00:00,EURUSD=X,WIN,2.5,0.18702370580559405,3.1836019541296583,1.6666
2026-01-22 11:40:00+00:00,EURUSD=X,WIN,2.5,0.24834538969505557,2.979315255358388,1.589
2026-01-22 11:45:00+00:00,EURUSD=X,WIN,2.5,0.27758074828421536,3.116634681129958,1.6693
2026-01-22 11:50:00+00:00,EURUSD=X,WIN,2.5,0.2958979715385016,2.599872350712218,1.4183
2026-01-22 11:55:00+00:00,EURUSD=X,WIN,2.5,0.3036187858050608,2.7731605510985244,1.508
2026-01-22 12:00:00+00:00,EURUSD=X,WIN,2.5,0.2887966159033591,2.326296276193199,1.2787
2026-01-22 12:05:00+00:00,EURUSD=X,WIN,2.5,0.2796816036712699,2.795928012062926,1.5098
2026-01-22 12:10:00+00:00,EURUSD=X,WIN,2.5,0.2869752769518954,2.3594763242714056,1.2945
2026-01-22 12:15:00+00:00,EURUSD=X,LOSS,-1.0,0.29894790868282867,2.771132755864032,1.5051
2026-01-22 12:20:00+00:00,EURUSD=X,LOSS,-1.0,0.2990641919062696,3.090870605511862,1.6651
2026-01-22 12:25:00+00:00,EURUSD=X,LOSS,-1.0,0.28856671160865366,2.64797692553482,1.4394
2026-01-22 12:30:00+00:00,EURUSD=X,LOSS,-1.0,0.272526881134943,2.270576349899266,1.2443
2026-01-22 13:10:00+00:00,EURUSD=X,WIN,2.5,0.05229079337410664,2.341460916797498,1.1916
2026-01-22 13:15:00+00:00,EURUSD=X,LOSS,-1.0,0.09235194448298373,3.139214042633033,1.6065
2026-01-22 13:20:00+00:00,EURUSD=X,LOSS,-1.0,0.13747990601269391,3.075615916093993,1.5928
2026-01-22 13:25:00+00:00,EURUSD=X,WIN,2.5,0.15968866540107926,2.364649400610587,1.2462
2026-01-22 13:30:00+00:00,EURUSD=X,WIN,2.5,0.1653804395971988,2.238838049215314,1.1856
2026-01-22 13:35:00+00:00,EURUSD=X,WIN,2.5,0.1822410049220173,2.2836231227938324,1.2147
2026-01-22 14:35:00+00:00,EURUSD=X,WIN,2.5,0.11854860658279028,2.2740069922692845,1.1844
2026-01-22 15:40:00+00:00,EURUSD=X,WIN,2.5,0.27098946410265845,1.9873431262725119,1.1021
2026-01-22 16:00:00+00:00,EURUSD=X,WIN,2.5,0.2690109575912029,1.990249929955516,1.1027
2026-01-22 16:05:00+00:00,EURUSD=X,WIN,2.5,0.27146510437363264,1.9983914303728625,1.1078
2026-01-22 16:10:00+00:00,EURUSD=X,LOSS,-1.0,0.27285522134009366,2.4334336456135146,1.3259
2026-01-22 16:15:00+00:00,EURUSD=X,LOSS,-1.0,0.31872648598196734,2.5564355011741178,1.4057
2026-01-22 16:20:00+00:00,EURUSD=X,LOSS,-1.0,0.3728217272463836,2.4190750436243977,1.3587
2026-01-22 23:05:00+00:00,EURUSD=X,LOSS,-1.0,0.09137398317715671,2.1494725973942796,1.1113
2026-01-23 07:20:00+00:00,EURUSD=X,LOSS,-1.0,-0.3407139900002134,-2.172365953570451,1.2225
2026-01-23 07:25:00+00:00,EURUSD=X,LOSS,-1.0,-0.368068607679072,-2.473152358343539,1.3838
2026-01-23 07:30:00+00:00,EURUSD=X,LOSS,-1.0,-0.3954415507134977,-2.3781480082996005,1.3473
2026-01-23 07:35:00+00:00,EURUSD=X,LOSS,-1.0,-0.40110446302020153,-1.989241032262739,1.1551
2026-01-23 07:55:00+00:00,EURUSD=X,WIN,2.5,-0.1752378967171122,-2.2409347949292315,1.1906
2026-01-23 08:00:00+00:00,EURUSD=X,WIN,2.5,-0.1707500719000799,-2.4523054338598125,1.2945
2026-01-23 08:05:00+00:00,EURUSD=X,LOSS,-1.0,-0.1900087166127193,-2.908074817503285,1.53
2026-01-23 08:10:00+00:00,EURUSD=X,WIN,2.5,-0.18727125865864977,-2.193626011566111,1.1717
2026-01-23 08:15:00+00:00,EURUSD=X,LOSS,-1.0,-0.18630016399925597,-3.4108451244201285,1.7799
2026-01-23 08:20:00+00:00,EURUSD=X,LOSS,-1.0,-0.18422148334877228,-2.4166038033639845,1.282
2026-01-23 08:25:00+00:00,EURUSD=X,LOSS,-1.0,-0.20184639389607517,-2.5286705944068175,1.3451
2026-01-23 15:00:00+00:00,EURUSD=X,WIN,2.5,0.1772928103045315,2.1795978200592123,1.1607
2026-01-23 15:05:00+00:00,EURUSD=X,WIN,2.5,0.25289290333521874,2.076202494042714,1.1393
2026-01-23 15:20:00+00:00,EURUSD=X,WIN,2.5,0.34702919978447555,2.3925367129986754,1.3351
2026-01-23 15:45:00+00:00,EURUSD=X,WIN,2.5,0.2653414618292895,2.19365223771491,1.203
2026-01-23 15:50:00+00:00,EURUSD=X,LOSS,-1.0,0.2679890726927812,2.9572468339440166,1.5858
2026-01-23 15:55:00+00:00,EURUSD=X,LOSS,-1.0,0.26477056092588014,2.5394766893782235,1.3756
2026-01-23 16:25:00+00:00,EURUSD=X,WIN,2.5,0.15527217533102383,2.5844498861443443,1.3543
2026-01-23 16:30:00+00:00,EURUSD=X,WIN,2.5,0.1889233599624985,3.0974738307616336,1.6243
2026-01-23 16:35:00+00:00,EURUSD=X,WIN,2.5,0.19652186881212377,2.4262565521302033,1.2917
2026-01-23 16:40:00+00:00,EURUSD=X,WIN,2.5,0.23001073872418976,2.7717027481835035,1.4779
2026-01-23 16:45:00+00:00,EURUSD=X,WIN,2.5,0.2596550606294849,2.904290795801996,1.556
2026-01-23 16:50:00+00:00,EURUSD=X,WIN,2.5,0.2712202601430431,2.5661157382219795,1.3915
2026-01-23 16:55:00+00:00,EURUSD=X,WIN,2.5,0.29997651637819617,2.5475235899758517,1.3938
2026-01-23 17:00:00+00:00,EURUSD=X,WIN,2.5,0.3410849686568425,2.651137045347102,1.462
2026-01-23 17:05:00+00:00,EURUSD=X,WIN,2.5,0.364426393482331,2.9637873343182486,1.6277
2026-01-23 17:10:00+00:00,EURUSD=X,WIN,2.5,0.4012393933040739,3.083745837157207,1.7024
2026-01-23 17:15:00+00:00,EURUSD=X,WIN,2.5,0.447838278674399,2.8545264996321618,1.6064
2026-01-23 17:20:00+00:00,EURUSD=X,WIN,2.5,0.4731801856554633,2.961006418385381,1.6698
2026-01-23 17:25:00+00:00,EURUSD=X,LOSS,-1.0,0.5033788916737296,3.0284042525104398,1.7156
2026-01-23 17:30:00+00:00,EURUSD=X,WIN,2.5,0.5224758079885043,2.724129786689221,1.5711
2026-01-23 17:35:00+00:00,EURUSD=X,WIN,2.5,0.5239723627312465,2.293635726294781,1.3564
2026-01-23 17:40:00+00:00,EURUSD=X,WIN,2.5,0.5183817665318441,2.171792973579382,1.2932
2026-01-23 17:45:00+00:00,EURUSD=X,LOSS,-1.0,0.4966779194260003,2.470022051485926,1.4337
2026-01-23 17:50:00+00:00,EURUSD=X,LOSS,-1.0,0.4869840564278539,2.4836041786805527,1.4366
2026-01-23 17:55:00+00:00,EURUSD=X,LOSS,-1.0,0.4587069724302562,2.264879014094183,1.3159
2026-01-23 20:20:00+00:00,EURUSD=X,LOSS,-1.0,0.40765641779135275,1.9260982218145541,1.1261
2026-01-26 00:50:00+00:00,EURUSD=X,LOSS,-1.0,0.4899935472230748,1.8445911636283674,1.1183
2026-01-26 01:00:00+00:00,EURUSD=X,LOSS,-1.0,0.5441352867220614,1.7954120006618086,1.1154
2026-01-26 09:40:00+00:00,EURUSD=X,LOSS,-1.0,0.20545978020345607,2.2074580525308405,1.1859
2026-01-26 13:00:00+00:00,EURUSD=X,LOSS,-1.0,-0.28322213985161293,-2.019016978931021,1.1228
2026-01-26 13:05:00+00:00,EURUSD=X,LOSS,-1.0,-0.3589788936375877,-2.1195174738620013,1.2034
2026-01-26 14:20:00+00:00,EURUSD=X,WIN,2.5,0.39510583600158733,2.248334940796802,1.2822
2026-01-26 14:25:00+00:00,EURUSD=X,WIN,2.5,0.46970390942288054,2.1608556746841994,1.2683
2026-01-26 14:30:00+00:00,EURUSD=X,WIN,2.5,0.5035172683011021,2.4416055909464176,1.4222
2026-01-26 14:35:00+00:00,EURUSD=X,WIN,2.5,0.530069828676045,2.3337640464018463,1.3789
2026-01-26 14:40:00+00:00,EURUSD=X,WIN,2.5,0.5245544779836284,2.2332802683222592,1.3265
2026-01-26 14:45:00+00:00,EURUSD=X,WIN,2.5,0.5079914498943104,2.803015733258429,1.6047
2026-01-26 14:50:00+00:00,EURUSD=X,WIN,2.5,0.5039371189544202,2.6532826256630377,1.5282
2026-01-26 14:55:00+00:00,EURUSD=X,LOSS,-1.0,0.4943782017920445,2.973473677601679,1.6845
2026-01-26 15:00:00+00:00,EURUSD=X,WIN,2.5,0.46799112341788957,2.2142662821975003,1.2943
2026-01-26 15:05:00+00:00,EURUSD=X,WIN,2.5,0.4620095861224615,2.1190504416260056,1.2443
2026-01-26 15:10:00+00:00,EURUSD=X,WIN,2.5,0.4566270166971757,1.8853475500124328,1.1253
2026-01-26 15:20:00+00:00,EURUSD=X,WIN,2.5,0.3880955698971978,2.0242124730832933,1.1673
2026-01-26 15:25:00+00:00,EURUSD=X,WIN,2.5,0.3742438009341107,2.3413214017917556,1.3204
2026-01-26 15:30:00+00:00,EURUSD=X,WIN,2.5,0.37143345447363046,2.48116104466026,1.3892
2026-01-26 15:35:00+00:00,EURUSD=X,WIN,2.5,0.3746162077839926,2.71253948592806,1.5061
2026-01-26 15:40:00+00:00,EURUSD=X,WIN,2.5,0.34244873999435543,2.2038365706191936,1.2389
2026-01-26 15:45:00+00:00,EURUSD=X,WIN,2.5,0.3130433654752344,2.776758124021711,1.5136
2026-01-26 15:50:00+00:00,EURUSD=X,WIN,2.5,0.32579333400493893,2.7136814231226123,1.4872
2026-01-26 15:55:00+00:00,EURUSD=X,WIN,2.5,0.33484072714508956,2.756682904868741,1.5123
2026-01-26 16:00:00+00:00,EURUSD=X,LOSS,-1.0,0.361062689246095,3.068798532705623,1.6788
2026-01-26 16:05:00+00:00,EURUSD=X,LOSS,-1.0,0.3295285076143386,2.3165841977531527,1.2901
2026-01-26 16:10:00+00:00,EURUSD=X,LOSS,-1.0,0.3248153302781857,2.0252346940762473,1.1425
2026-01-27 02:20:00+00:00,EURUSD=X,WIN,2.5,0.13074134772656532,2.348916671753092,1.2268
2026-01-27 02:25:00+00:00,EURUSD=X,WIN,2.5,0.1965512336732575,3.0302080777512206,1.5937
2026-01-27 02:30:00+00:00,EURUSD=X,WIN,2.5,0.2645461980010492,3.2606578595526203,1.7361
2026-01-27 02:35:00+00:00,EURUSD=X,WIN,2.5,0.3195585198577181,4.403666582618724,2.1278
2026-01-27 02:40:00+00:00,EURUSD=X,LOSS,-1.0,0.36984087714460695,4.351319061436553,2.1479
2026-01-27 02:45:00+00:00,EURUSD=X,LOSS,-1.0,0.4368630411416116,4.219205805528244,2.1747
2026-01-27 02:50:00+00:00,EURUSD=X,LOSS,-1.0,0.465668670859478,3.358476744781708,1.8655
2026-01-27 02:55:00+00:00,EURUSD=X,LOSS,-1.0,0.503340666668727,2.8964045602275834,1.6495
2026-01-27 08:00:00+00:00,EURUSD=X,WIN,2.5,-0.16582030781880513,-2.093907936818003,1.1133
