timestamp,symbol,direction,entry,sl,tp,sl_distance_pips,peak_profit_pips,peak_profit_r,bars_to_peak,confidence
2026-01-02 15:55:00+00:00,EURUSD=X,BUY,1.175364375114441,1.1747245956920753,1.175897524633079,6.397794223655939,1.3816356658935547,0.2159550022388867,4,1.4958
2026-01-05 03:20:00+00:00,EURUSD=X,SELL,1.1678149700164795,1.1682953853586033,1.167414623898043,4.804153421238411,2.726316452026367,0.5674915459555785,16,1.4991
2026-01-05 03:25:00+00:00,EURUSD=X,SELL,1.1676785945892334,1.1681422285332799,1.1672922329691946,4.63633944046471,1.3625621795654297,0.293887494015938,14,1.4997
2026-01-05 03:35:00+00:00,EURUSD=X,SELL,1.1678149700164795,1.1682660559833322,1.1674390650441022,4.510859668527267,1.3637542724609375,0.30232691164746084,13,1.352
2026-01-05 03:40:00+00:00,EURUSD=X,SELL,1.1679514646530151,1.1683878795040759,1.1675877856104644,4.36414851060718,2.728700637817383,0.6252538453229084,12,1.2613
2026-01-05 03:45:00+00:00,EURUSD=X,SELL,1.1679514646530151,1.1683742563251263,1.1675991382595894,4.2279167211112245,2.728700637817383,0.6454007535655049,11,1.2252
2026-01-05 03:55:00+00:00,EURUSD=X,SELL,1.1679514646530151,1.1683498301548056,1.1676194934015232,3.9836550179050967,2.728700637817383,0.6849741319348324,9,1.1396
2026-01-05 13:05:00+00:00,EURUSD=X,SELL,1.1667250394821167,1.1672957620648239,1.1662494373298606,5.707225827071838,4.082918167114258,0.7153945350729268,10,2.0957
2026-01-05 13:10:00+00:00,EURUSD=X,SELL,1.1667250394821167,1.1672724994957449,1.1662688228040932,5.474600136281538,4.082918167114258,0.7457929466036693,9,2.0806
2026-01-05 13:25:00+00:00,EURUSD=X,SELL,1.1665889024734497,1.1671424300915496,1.1661276294583665,5.535276180999027,2.721548080444336,0.4916734037204158,5,1.8451
2026-01-05 13:30:00+00:00,EURUSD=X,SELL,1.1667250394821167,1.167274036072581,1.1662675423233966,5.489965904643679,4.082918167114258,0.7437055599308419,5,1.636
2026-01-06 02:50:00+00:00,EURUSD=X,BUY,1.17384672164917,1.1734354845528139,1.1741894192294666,4.11237096356043,2.7561187744140625,0.670201885684908,36,1.8812
2026-01-06 03:00:00+00:00,EURUSD=X,BUY,1.17384672164917,1.1734237940648444,1.1741991613027745,4.229275843254943,2.7561187744140625,0.6516762860974549,34,1.684
2026-01-06 03:15:00+00:00,EURUSD=X,BUY,1.17384672164917,1.173443377554204,1.1741828417283082,4.033440949660072,2.7561187744140625,0.6833170012434027,31,1.4968
2026-01-06 03:20:00+00:00,EURUSD=X,BUY,1.1739845275878906,1.1735922758790152,1.1743114040119533,3.9225170887546845,1.3780593872070312,0.35132017427221346,9,1.5541
2026-01-06 03:25:00+00:00,EURUSD=X,BUY,1.17384672164917,1.173464770013093,1.174165014679234,3.8195163607701588,2.7561187744140625,0.7215884196025082,29,1.386
2026-01-06 03:30:00+00:00,EURUSD=X,BUY,1.17384672164917,1.1734743343664058,1.1741570443848066,3.7238728276411948,2.7561187744140625,0.7401216158500947,28,1.3354
